Order Date,Customer Number,Package Tracking ID,Order Line,SKU,Unit,Sale Amount
2/23/2019,C_232-03,P_NIO-8622,6,SKU-0963-681,6,60
2/23/2019,C_232-04,P_DQL-6016,1,SKU-0263-168,5,90
2/23/2019,C_232-04,P_DQL-6016,2,SKU-0463-500,4,52
2/23/2019,C_232-05,P_ANW-8401,1,SKU-0287-234,3,27
2/23/2019,C_232-05,P_ANW-8401,2,SKU-0321-527,2,28
2/23/2019,C_232-05,P_ANW-8401,3,SKU-0938-862,2,36
2/23/2019,C_232-05,P_ANW-8401,4,SKU-0568-140,1,12
2/24/2019,C_242-01,P_ORA-7094,1,SKU-0789-553,2,16
2/24/2019,C_242-01,P_ORA-7094,2,SKU-0321-668,5,55
2/24/2019,C_242-01,P_ORA-7094,3,SKU-0909-244,1,14
2/24/2019,C_242-01,P_ORA-7094,4,SKU-0329-512,2,40
2/24/2019,C_242-01,P_ORA-7094,5,SKU-0197-268,2,12
2/24/2019,C_242-02,P_HGN-5066,1,SKU-0785-465,1,5
2/24/2019,C_242-02,P_HGN-5066,2,SKU-0844-469,2,36
2/24/2019,C_242-02,P_HGN-5066,3,SKU-0690-741,4,56
2/24/2019,C_242-02,P_HGN-5066,4,SKU-0701-277,2,40
2/24/2019,C_242-02,P_HGN-5066,5,SKU-0631-684,2,32
2/24/2019,C_242-02,P_HGN-5066,6,SKU-0105-433,3,51
2/24/2019,C_242-03,P_GQJ-5049,1,SKU-0729-463,3,18
2/24/2019,C_242-03,P_GQJ-5049,2,SKU-0899-738,5,40
2/24/2019,C_242-03,P_GQJ-5049,3,SKU-0720-970,1,13
2/24/2019,C_242-04,P_POJ-5310,1,SKU-0468-569,5,90
2/24/2019,C_242-04,P_POJ-5310,2,SKU-0597-391,1,19
2/24/2019,C_242-04,P_POJ-5310,3,SKU-0463-628,5,100
2/24/2019,C_242-04,P_POJ-5310,4,SKU-0796-257,6,114
2/24/2019,C_242-04,P_POJ-5310,5,SKU-0633-430,5,65
2/24/2019,C_242-05,P_QQD-7333,1,SKU-0619-643,6,84
2/24/2019,C_242-05,P_QQD-7333,2,SKU-0350-861,3,42
2/25/2019,C_252-01,P_VGO-9494,1,SKU-0730-925,3,18
2/25/2019,C_252-01,P_VGO-9494,2,SKU-0278-382,6,48
2/25/2019,C_252-02,P_EEY-2423,1,SKU-0980-246,3,24
2/25/2019,C_252-02,P_EEY-2423,2,SKU-0737-133,1,20
2/25/2019,C_252-02,P_EEY-2423,3,SKU-0557-377,2,12
2/25/2019,C_252-02,P_EEY-2423,4,SKU-0574-946,4,44
2/25/2019,C_252-03,P_JRG-2491,1,SKU-0973-857,4,32
2/25/2019,C_252-03,P_JRG-2491,2,SKU-0515-773,6,120
2/25/2019,C_252-03,P_JRG-2491,3,SKU-0837-964,4,80
2/25/2019,C_252-03,P_JRG-2491,4,SKU-0595-831,1,15
2/25/2019,C_252-03,P_JRG-2491,5,SKU-0816-473,2,18
2/25/2019,C_252-04,P_TXJ-1867,1,SKU-0868-396,1,7
2/25/2019,C_252-04,P_TXJ-1867,2,SKU-0527-702,4,56
2/25/2019,C_252-04,P_TXJ-1867,3,SKU-0649-968,2,38
2/25/2019,C_252-05,P_GPC-8483,1,SKU-0221-941,4,56
2/25/2019,C_252-05,P_GPC-8483,2,SKU-0670-483,4,64
2/25/2019,C_252-05,P_GPC-8483,3,SKU-0904-829,6,102
2/25/2019,C_252-05,P_GPC-8483,4,SKU-0429-699,6,102
2/25/2019,C_252-05,P_GPC-8483,5,SKU-0781-912,3,30
2/25/2019,C_252-05,P_GPC-8483,6,SKU-0961-561,1,5
2/25/2019,C_252-05,P_GPC-8483,7,SKU-0933-719,6,102
2/26/2019,C_262-01,P_RTS-8853,1,SKU-0996-812,1,7
2/26/2019,C_262-01,P_RTS-8853,2,SKU-0799-498,2,40
2/26/2019,C_262-01,P_RTS-8853,3,SKU-0794-298,1,14
2/26/2019,C_262-01,P_RTS-8853,4,SKU-0794-440,2,10
2/26/2019,C_262-01,P_RTS-8853,5,SKU-0166-223,3,30
2/26/2019,C_262-01,P_RTS-8853,6,SKU-0997-991,2,36
2/26/2019,C_262-01,P_RTS-8853,7,SKU-0316-693,6,102
2/26/2019,C_262-02,P_NZA-6992,1,SKU-0910-844,6,36
2/26/2019,C_262-02,P_NZA-6992,2,SKU-0445-945,6,30
2/26/2019,C_262-02,P_NZA-6992,3,SKU-0737-710,2,26
2/26/2019,C_262-03,P_FZJ-5064,1,SKU-0355-133,1,9
2/26/2019,C_262-03,P_FZJ-5064,2,SKU-0850-342,3,51
2/26/2019,C_262-04,P_WOM-2865,1,SKU-0834-989,5,25
2/26/2019,C_262-04,P_WOM-2865,2,SKU-0524-318,5,90
2/26/2019,C_262-04,P_WOM-2865,3,SKU-0324-111,5,70
2/26/2019,C_262-05,P_YOP-9220,1,SKU-0697-168,5,55
2/26/2019,C_262-05,P_YOP-9220,2,SKU-0623-863,5,70
2/26/2019,C_262-05,P_YOP-9220,3,SKU-0299-886,5,95
2/26/2019,C_262-05,P_YOP-9220,4,SKU-0137-406,2,40
2/26/2019,C_262-05,P_YOP-9220,5,SKU-0953-131,4,28
2/26/2019,C_262-05,P_YOP-9220,6,SKU-0266-673,3,27
2/27/2019,C_272-01,P_KQC-1244,1,SKU-0582-860,3,42
2/27/2019,C_272-01,P_KQC-1244,2,SKU-0837-791,4,76
2/27/2019,C_272-01,P_KQC-1244,3,SKU-0358-596,4,64
2/27/2019,C_272-01,P_KQC-1244,4,SKU-0403-627,5,75
2/27/2019,C_272-01,P_KQC-1244,5,SKU-0171-595,5,90
2/27/2019,C_272-01,P_KQC-1244,6,SKU-0293-941,6,120
2/27/2019,C_272-02,P_GFF-9436,1,SKU-0795-195,6,120
2/27/2019,C_272-02,P_GFF-9436,2,SKU-0123-278,3,39
2/27/2019,C_272-02,P_GFF-9436,3,SKU-0363-127,4,24
2/27/2019,C_272-02,P_GFF-9436,4,SKU-0331-537,3,24
2/27/2019,C_272-02,P_GFF-9436,5,SKU-0615-200,5,35
2/27/2019,C_272-02,P_GFF-9436,6,SKU-0245-465,1,12
2/27/2019,C_272-02,P_GFF-9436,7,SKU-0719-585,5,30
2/27/2019,C_272-03,P_OHU-4074,1,SKU-0450-991,5,30
2/27/2019,C_272-03,P_OHU-4074,2,SKU-0532-292,3,54
2/27/2019,C_272-03,P_OHU-4074,3,SKU-0430-927,5,75
2/27/2019,C_272-04,P_ERS-8258,1,SKU-0268-366,4,52
2/27/2019,C_272-04,P_ERS-8258,2,SKU-0603-297,2,22
2/27/2019,C_272-05,P_QSK-9409,1,SKU-0916-864,1,11
2/27/2019,C_272-05,P_QSK-9409,2,SKU-0152-775,6,96
2/27/2019,C_272-05,P_QSK-9409,3,SKU-0540-126,5,85
2/28/2019,C_282-01,P_KKZ-4421,1,SKU-0924-577,6,30
2/28/2019,C_282-01,P_KKZ-4421,2,SKU-0287-441,5,45
2/28/2019,C_282-01,P_KKZ-4421,3,SKU-0859-686,6,66
2/28/2019,C_282-01,P_KKZ-4421,4,SKU-0455-176,4,64
2/28/2019,C_282-01,P_KKZ-4421,5,SKU-0605-847,2,16
2/28/2019,C_282-01,P_KKZ-4421,6,SKU-0254-835,5,75
2/28/2019,C_282-01,P_KKZ-4421,7,SKU-0445-205,5,45
2/28/2019,C_282-01,P_KKZ-4421,8,SKU-0504-190,3,45
2/28/2019,C_282-02,P_FMU-5815,1,SKU-0354-569,1,12
2/28/2019,C_282-02,P_FMU-5815,2,SKU-0335-537,6,54
2/28/2019,C_282-02,P_FMU-5815,3,SKU-0247-461,5,100
2/28/2019,C_282-03,P_FNT-9638,1,SKU-0866-394,1,13
2/28/2019,C_282-03,P_FNT-9638,2,SKU-0906-640,6,96
2/28/2019,C_282-03,P_FNT-9638,3,SKU-0182-528,3,42
2/28/2019,C_282-03,P_FNT-9638,4,SKU-0298-557,1,13
2/28/2019,C_282-03,P_FNT-9638,5,SKU-0218-991,6,114
2/28/2019,C_282-03,P_FNT-9638,6,SKU-0698-194,4,36
2/28/2019,C_282-04,P_ZVQ-9608,1,SKU-0619-366,3,48
2/28/2019,C_282-04,P_ZVQ-9608,2,SKU-0623-354,4,28
2/28/2019,C_282-04,P_ZVQ-9608,3,SKU-0711-687,4,52
2/28/2019,C_282-05,P_SUU-8093,1,SKU-0687-456,2,16
3/1/2019,C_13-01,P_AHK-8927,1,SKU-0210-601,1,11
3/1/2019,C_13-01,P_AHK-8927,2,SKU-0967-149,5,70
3/1/2019,C_13-01,P_AHK-8927,3,SKU-0466-963,4,44
3/1/2019,C_13-01,P_AHK-8927,4,SKU-0388-921,3,39
3/1/2019,C_13-01,P_AHK-8927,5,SKU-0925-208,3,54
3/1/2019,C_13-02,P_CYX-9999,1,SKU-0616-662,4,20
3/1/2019,C_13-02,P_CYX-9999,2,SKU-0137-286,2,16
3/1/2019,C_13-03,P_YKV-8452,1,SKU-0564-551,4,20
3/1/2019,C_13-03,P_YKV-8452,2,SKU-0775-206,3,33
3/1/2019,C_13-03,P_YKV-8452,3,SKU-0120-802,5,95
3/1/2019,C_13-04,P_WXK-4565,1,SKU-0657-325,5,55
3/1/2019,C_13-04,P_WXK-4565,2,SKU-0794-158,3,18
3/1/2019,C_13-04,P_WXK-4565,3,SKU-0175-965,3,30
3/1/2019,C_13-04,P_WXK-4565,4,SKU-0265-155,6,66
3/1/2019,C_13-04,P_WXK-4565,5,SKU-0127-247,3,57
3/1/2019,C_13-05,P_EVR-9132,1,SKU-0540-461,1,7
3/1/2019,C_13-05,P_EVR-9132,2,SKU-0668-863,2,24
3/1/2019,C_13-05,P_EVR-9132,3,SKU-0554-496,6,36
3/1/2019,C_13-05,P_EVR-9132,4,SKU-0560-154,2,40
3/1/2019,C_13-05,P_EVR-9132,5,SKU-0676-817,4,80
3/1/2019,C_13-05,P_EVR-9132,6,SKU-0128-842,6,30
3/2/2019,C_23-01,P_HAD-2141,1,SKU-0374-155,5,90
3/2/2019,C_23-01,P_HAD-2141,2,SKU-0567-558,3,15
3/2/2019,C_23-01,P_HAD-2141,3,SKU-0838-591,5,95
3/2/2019,C_23-01,P_HAD-2141,4,SKU-0469-316,6,60
3/2/2019,C_23-01,P_HAD-2141,5,SKU-0584-930,5,65
3/2/2019,C_23-01,P_HAD-2141,6,SKU-0133-999,5,70
3/2/2019,C_23-01,P_HAD-2141,7,SKU-0904-855,5,30
3/2/2019,C_23-01,P_HAD-2141,8,SKU-0333-784,3,54
3/2/2019,C_23-01,P_HAD-2141,9,SKU-0205-279,1,16
3/2/2019,C_23-02,P_IQZ-2606,1,SKU-0671-669,5,40
3/2/2019,C_23-02,P_IQZ-2606,2,SKU-0622-269,6,72
3/2/2019,C_23-02,P_IQZ-2606,3,SKU-0674-443,3,15
3/2/2019,C_23-03,P_ZBK-8174,1,SKU-0271-329,5,100
3/2/2019,C_23-04,P_MKF-3496,1,SKU-0251-771,5,80
3/2/2019,C_23-04,P_MKF-3496,2,SKU-0896-120,6,90
3/2/2019,C_23-04,P_MKF-3496,3,SKU-0486-931,4,28
3/2/2019,C_23-04,P_MKF-3496,4,SKU-0687-628,2,24
3/2/2019,C_23-04,P_MKF-3496,5,SKU-0655-120,6,30
3/2/2019,C_23-04,P_MKF-3496,6,SKU-0286-668,2,36
3/2/2019,C_23-05,P_QQD-3019,1,SKU-0220-866,1,12
3/2/2019,C_23-05,P_QQD-3019,2,SKU-0669-579,2,10
3/3/2019,C_33-01,P_MON-2887,1,SKU-0938-190,6,60
3/3/2019,C_33-01,P_MON-2887,2,SKU-0640-860,4,60
3/3/2019,C_33-01,P_MON-2887,3,SKU-0854-498,4,72
3/3/2019,C_33-01,P_MON-2887,4,SKU-0857-556,3,51
3/3/2019,C_33-01,P_MON-2887,5,SKU-0127-639,6,78
3/3/2019,C_33-01,P_MON-2887,6,SKU-0712-802,5,50
3/3/2019,C_33-01,P_MON-2887,7,SKU-0875-961,5,70
3/3/2019,C_33-01,P_MON-2887,8,SKU-0553-454,5,90
3/3/2019,C_33-02,P_YDV-1650,1,SKU-0200-957,1,16
3/3/2019,C_33-02,P_YDV-1650,2,SKU-0803-375,6,30
3/3/2019,C_33-02,P_YDV-1650,3,SKU-0833-282,4,68
3/3/2019,C_33-03,P_FOR-2580,1,SKU-0621-816,3,15
3/3/2019,C_33-03,P_FOR-2580,2,SKU-0142-694,1,16
3/3/2019,C_33-04,P_KSM-4145,1,SKU-0266-628,5,60
3/3/2019,C_33-04,P_KSM-4145,2,SKU-0329-848,3,21
3/3/2019,C_33-04,P_KSM-4145,3,SKU-0423-604,4,68
3/3/2019,C_33-04,P_KSM-4145,4,SKU-0184-746,5,30
3/3/2019,C_33-04,P_KSM-4145,5,SKU-0578-935,5,80
3/3/2019,C_33-04,P_KSM-4145,6,SKU-0945-386,6,72
3/3/2019,C_33-04,P_KSM-4145,7,SKU-0419-383,2,36
3/3/2019,C_33-04,P_KSM-4145,8,SKU-0773-333,1,12
3/4/2019,C_43-01,P_YKY-3636,1,SKU-0525-681,4,36
3/4/2019,C_43-01,P_YKY-3636,2,SKU-0449-235,2,38
3/4/2019,C_43-01,P_YKY-3636,3,SKU-0282-981,3,15
3/4/2019,C_43-02,P_OYR-5495,1,SKU-0741-778,1,10
3/4/2019,C_43-02,P_OYR-5495,2,SKU-0133-733,4,52
3/4/2019,C_43-02,P_OYR-5495,3,SKU-0442-719,2,34
3/4/2019,C_43-03,P_GJY-1550,1,SKU-0124-930,3,21
3/4/2019,C_43-03,P_GJY-1550,2,SKU-0902-318,2,20
3/4/2019,C_43-03,P_GJY-1550,3,SKU-0659-250,5,90
3/4/2019,C_43-03,P_GJY-1550,4,SKU-0859-865,2,40
3/4/2019,C_43-03,P_GJY-1550,5,SKU-0915-287,3,60
3/4/2019,C_43-03,P_GJY-1550,6,SKU-0510-153,4,80
3/4/2019,C_43-04,P_QVC-8019,1,SKU-0975-810,4,64
3/4/2019,C_43-04,P_QVC-8019,2,SKU-0722-507,4,60
3/4/2019,C_43-05,P_WTH-5776,1,SKU-0769-226,5,70
3/4/2019,C_43-05,P_WTH-5776,2,SKU-0712-349,1,18
3/4/2019,C_43-05,P_WTH-5776,3,SKU-0486-586,5,65
3/4/2019,C_43-05,P_WTH-5776,4,SKU-0468-886,1,18
3/4/2019,C_43-05,P_WTH-5776,5,SKU-0936-411,1,20
3/4/2019,C_43-05,P_WTH-5776,6,SKU-0307-238,6,96
3/4/2019,C_43-05,P_WTH-5776,7,SKU-0309-318,2,18
3/5/2019,C_53-01,P_WTB-8803,1,SKU-0868-732,6,66
3/5/2019,C_53-01,P_WTB-8803,2,SKU-0294-669,2,24
3/5/2019,C_53-01,P_WTB-8803,3,SKU-0375-195,6,48
3/5/2019,C_53-02,P_ELE-2923,1,SKU-0232-710,5,30
3/5/2019,C_53-02,P_ELE-2923,2,SKU-0387-987,4,64
3/5/2019,C_53-02,P_ELE-2923,3,SKU-0934-506,3,42
3/5/2019,C_53-02,P_ELE-2923,4,SKU-0345-522,1,16
3/5/2019,C_53-03,P_RKX-5726,1,SKU-0906-775,2,20
3/5/2019,C_53-03,P_RKX-5726,2,SKU-0710-289,2,24
3/5/2019,C_53-03,P_RKX-5726,3,SKU-0294-209,6,30
3/5/2019,C_53-03,P_RKX-5726,4,SKU-0727-370,4,40
3/5/2019,C_53-04,P_TNQ-3736,1,SKU-0344-103,4,28
3/5/2019,C_53-04,P_TNQ-3736,2,SKU-0534-407,5,35
3/5/2019,C_53-04,P_TNQ-3736,3,SKU-0912-427,6,66
3/5/2019,C_53-04,P_TNQ-3736,4,SKU-0828-930,5,50
3/5/2019,C_53-04,P_TNQ-3736,5,SKU-0139-350,3,30
3/5/2019,C_53-05,P_LDS-8498,1,SKU-0762-121,4,64
3/5/2019,C_53-05,P_LDS-8498,2,SKU-0213-803,2,36
3/5/2019,C_53-05,P_LDS-8498,3,SKU-0900-994,5,100
3/5/2019,C_53-05,P_LDS-8498,4,SKU-0188-874,4,20
3/5/2019,C_53-05,P_LDS-8498,5,SKU-0553-956,3,21
3/6/2019,C_63-01,P_XVI-5481,1,SKU-0972-919,4,44
3/6/2019,C_63-01,P_XVI-5481,2,SKU-0154-124,3,30
3/6/2019,C_63-02,P_INP-2341,1,SKU-0740-967,3,39
3/6/2019,C_63-02,P_INP-2341,2,SKU-0649-983,4,48
3/6/2019,C_63-02,P_INP-2341,3,SKU-0697-489,5,80
3/6/2019,C_63-02,P_INP-2341,4,SKU-0565-503,3,42
3/6/2019,C_63-02,P_INP-2341,5,SKU-0357-694,4,44
3/6/2019,C_63-02,P_INP-2341,6,SKU-0326-397,1,16
3/6/2019,C_63-03,P_OXH-9388,1,SKU-0968-450,6,30
3/6/2019,C_63-03,P_OXH-9388,2,SKU-0640-377,3,18
3/6/2019,C_63-03,P_OXH-9388,3,SKU-0238-545,4,40
3/6/2019,C_63-03,P_OXH-9388,4,SKU-0123-112,1,12
3/6/2019,C_63-03,P_OXH-9388,5,SKU-0654-440,2,10
3/6/2019,C_63-03,P_OXH-9388,6,SKU-0167-451,4,60
3/6/2019,C_63-03,P_OXH-9388,7,SKU-0334-623,6,42
3/6/2019,C_63-04,P_EYE-1617,1,SKU-0176-565,4,60
3/6/2019,C_63-04,P_EYE-1617,2,SKU-0885-339,6,66
3/6/2019,C_63-04,P_EYE-1617,3,SKU-0105-528,4,28
3/6/2019,C_63-05,P_DLO-2403,1,SKU-0169-231,6,72
3/6/2019,C_63-05,P_DLO-2403,2,SKU-0834-161,6,72
3/6/2019,C_63-05,P_DLO-2403,3,SKU-0507-144,6,48
3/7/2019,C_73-01,P_PQZ-5921,1,SKU-0208-854,3,30
3/7/2019,C_73-01,P_PQZ-5921,2,SKU-0768-135,3,60
3/7/2019,C_73-01,P_PQZ-5921,3,SKU-0603-959,1,19
3/7/2019,C_73-01,P_PQZ-5921,4,SKU-0277-578,4,48
3/7/2019,C_73-01,P_PQZ-5921,5,SKU-0996-408,6,42
3/7/2019,C_73-02,P_LXP-8869,1,SKU-0958-262,2,34
3/7/2019,C_73-02,P_LXP-8869,2,SKU-0544-151,4,68
3/7/2019,C_73-02,P_LXP-8869,3,SKU-0101-703,3,33
3/7/2019,C_73-02,P_LXP-8869,4,SKU-0225-591,2,38
3/7/2019,C_73-03,P_EZY-4532,1,SKU-0963-446,1,20
3/7/2019,C_73-03,P_EZY-4532,2,SKU-0186-862,1,20
3/7/2019,C_73-03,P_EZY-4532,3,SKU-0528-880,5,25
3/7/2019,C_73-04,P_XGR-6292,1,SKU-0820-748,2,30
3/7/2019,C_73-04,P_XGR-6292,2,SKU-0675-317,3,27
3/7/2019,C_73-04,P_XGR-6292,3,SKU-0330-113,1,16
3/7/2019,C_73-04,P_XGR-6292,4,SKU-0204-632,1,9
3/7/2019,C_73-04,P_XGR-6292,5,SKU-0833-850,6,84
3/7/2019,C_73-05,P_CPM-7967,1,SKU-0817-758,3,60
3/7/2019,C_73-05,P_CPM-7967,2,SKU-0781-463,2,16
3/7/2019,C_73-05,P_CPM-7967,3,SKU-0959-881,6,90
3/7/2019,C_73-05,P_CPM-7967,4,SKU-0661-366,3,21
3/8/2019,C_83-01,P_JVB-1652,1,SKU-0866-765,2,20
3/8/2019,C_83-01,P_JVB-1652,2,SKU-0780-269,3,39
3/8/2019,C_83-01,P_JVB-1652,3,SKU-0748-567,2,38
3/8/2019,C_83-01,P_JVB-1652,4,SKU-0381-480,5,65
3/8/2019,C_83-01,P_JVB-1652,5,SKU-0731-325,6,54
3/8/2019,C_83-01,P_JVB-1652,6,SKU-0683-856,2,20
3/8/2019,C_83-02,P_EJS-7484,1,SKU-0526-779,5,75
3/8/2019,C_83-02,P_EJS-7484,2,SKU-0883-893,3,57
3/8/2019,C_83-02,P_EJS-7484,3,SKU-0131-463,6,48
3/8/2019,C_83-02,P_EJS-7484,4,SKU-0968-168,3,21
3/8/2019,C_83-03,P_PKS-4985,1,SKU-0117-818,4,76
3/8/2019,C_83-03,P_PKS-4985,2,SKU-0729-332,1,13
3/8/2019,C_83-03,P_PKS-4985,3,SKU-0938-218,1,13
3/8/2019,C_83-03,P_PKS-4985,4,SKU-0328-220,4,44
3/8/2019,C_83-03,P_PKS-4985,5,SKU-0831-770,2,36
3/8/2019,C_83-03,P_PKS-4985,6,SKU-0539-236,1,15
3/8/2019,C_83-04,P_GWL-8203,1,SKU-0460-813,5,30
3/8/2019,C_83-04,P_GWL-8203,2,SKU-0244-931,4,52
3/8/2019,C_83-04,P_GWL-8203,3,SKU-0737-590,1,9
3/8/2019,C_83-05,P_IGZ-3025,1,SKU-0745-994,5,90
3/8/2019,C_83-05,P_IGZ-3025,2,SKU-0954-521,3,57
3/9/2019,C_93-01,P_HLU-1521,1,SKU-0162-485,2,16
3/9/2019,C_93-01,P_HLU-1521,2,SKU-0903-967,4,44
3/9/2019,C_93-01,P_HLU-1521,3,SKU-0517-361,4,28
3/9/2019,C_93-01,P_HLU-1521,4,SKU-0423-691,6,84
3/9/2019,C_93-01,P_HLU-1521,5,SKU-0528-238,3,21
3/9/2019,C_93-02,P_WMM-1648,1,SKU-0139-987,5,90
3/9/2019,C_93-02,P_WMM-1648,2,SKU-0197-468,2,30
3/9/2019,C_93-02,P_WMM-1648,3,SKU-0140-616,5,40
3/9/2019,C_93-03,P_EWS-5949,1,SKU-0828-174,6,96
3/9/2019,C_93-03,P_EWS-5949,2,SKU-0964-773,5,90
3/9/2019,C_93-03,P_EWS-5949,3,SKU-0328-528,6,114
3/9/2019,C_93-03,P_EWS-5949,4,SKU-0427-235,6,78
3/9/2019,C_93-04,P_KVC-9035,1,SKU-0561-753,6,84
3/9/2019,C_93-04,P_KVC-9035,2,SKU-0703-367,6,54
3/9/2019,C_93-04,P_KVC-9035,3,SKU-0688-823,5,60
3/9/2019,C_93-05,P_UYO-9796,1,SKU-0658-561,4,20
3/9/2019,C_93-05,P_UYO-9796,2,SKU-0502-537,5,25
3/9/2019,C_93-05,P_UYO-9796,3,SKU-0851-386,2,18
3/9/2019,C_93-05,P_UYO-9796,4,SKU-0896-125,2,30
3/9/2019,C_93-05,P_UYO-9796,5,SKU-0879-836,1,13
3/9/2019,C_93-05,P_UYO-9796,6,SKU-0398-483,2,24
3/10/2019,C_103-01,P_UZO-8936,1,SKU-0213-978,2,22
3/10/2019,C_103-01,P_UZO-8936,2,SKU-0912-696,3,48
3/10/2019,C_103-01,P_UZO-8936,3,SKU-0787-315,5,75
3/10/2019,C_103-01,P_UZO-8936,4,SKU-0950-778,5,55
3/10/2019,C_103-02,P_IWH-5207,1,SKU-0825-331,3,45
3/10/2019,C_103-02,P_IWH-5207,2,SKU-0309-966,5,45
3/10/2019,C_103-03,P_NKL-5688,1,SKU-0554-918,1,9
3/10/2019,C_103-03,P_NKL-5688,2,SKU-0774-408,1,7
3/10/2019,C_103-03,P_NKL-5688,3,SKU-0224-908,3,54
3/10/2019,C_103-03,P_NKL-5688,4,SKU-0712-554,5,40
3/10/2019,C_103-03,P_NKL-5688,5,SKU-0294-128,6,102
3/10/2019,C_103-03,P_NKL-5688,6,SKU-0751-165,5,80
3/10/2019,C_103-03,P_NKL-5688,7,SKU-0885-779,3,45
3/10/2019,C_103-03,P_NKL-5688,8,SKU-0371-634,4,60
3/10/2019,C_103-03,P_NKL-5688,9,SKU-0357-608,5,60
3/10/2019,C_103-03,P_NKL-5688,10,SKU-0712-969,3,27
3/10/2019,C_103-03,P_NKL-5688,11,SKU-0976-315,3,33
3/10/2019,C_103-04,P_EIG-5272,1,SKU-0567-556,1,19
3/10/2019,C_103-05,P_GXR-5563,1,SKU-0544-666,4,32
3/10/2019,C_103-05,P_GXR-5563,2,SKU-0429-698,2,26
3/10/2019,C_103-05,P_GXR-5563,3,SKU-0222-519,2,32
3/11/2019,C_113-01,P_EDB-5212,1,SKU-0564-989,4,40
3/11/2019,C_113-01,P_EDB-5212,2,SKU-0965-609,3,45
3/11/2019,C_113-01,P_EDB-5212,3,SKU-0355-494,1,11
3/11/2019,C_113-02,P_ANF-5812,1,SKU-0496-594,5,35
3/11/2019,C_113-02,P_ANF-5812,2,SKU-0942-664,5,80
3/11/2019,C_113-03,P_DSZ-8451,1,SKU-0108-838,6,90
3/11/2019,C_113-03,P_DSZ-8451,2,SKU-0403-629,1,11
3/11/2019,C_113-03,P_DSZ-8451,3,SKU-0953-747,3,51
3/11/2019,C_113-03,P_DSZ-8451,4,SKU-0870-784,2,34
3/11/2019,C_113-03,P_DSZ-8451,5,SKU-0481-487,6,120
3/11/2019,C_113-03,P_DSZ-8451,6,SKU-0544-388,4,24
3/11/2019,C_113-04,P_XHS-1765,1,SKU-0137-544,2,38
3/11/2019,C_113-04,P_XHS-1765,2,SKU-0341-810,4,44
3/11/2019,C_113-04,P_XHS-1765,3,SKU-0908-258,4,48
3/11/2019,C_113-04,P_XHS-1765,4,SKU-0413-246,2,32
3/11/2019,C_113-04,P_XHS-1765,5,SKU-0512-684,5,50
3/11/2019,C_113-04,P_XHS-1765,6,SKU-0275-204,3,48
3/11/2019,C_113-04,P_XHS-1765,7,SKU-0585-407,2,10
3/11/2019,C_113-04,P_XHS-1765,8,SKU-0452-191,4,60
3/11/2019,C_113-05,P_CHJ-5879,1,SKU-0228-384,4,20
3/11/2019,C_113-05,P_CHJ-5879,2,SKU-0761-839,6,102
3/12/2019,C_123-01,P_JVL-3779,1,SKU-0992-786,1,15
3/12/2019,C_123-01,P_JVL-3779,2,SKU-0991-999,2,40
3/12/2019,C_123-01,P_JVL-3779,3,SKU-0183-617,2,26
3/12/2019,C_123-02,P_DMC-3315,1,SKU-0932-528,5,65
3/12/2019,C_123-02,P_DMC-3315,2,SKU-0542-419,4,52
3/12/2019,C_123-02,P_DMC-3315,3,SKU-0717-639,3,54
3/12/2019,C_123-02,P_DMC-3315,4,SKU-0204-815,2,34
3/12/2019,C_123-02,P_DMC-3315,5,SKU-0626-546,4,72
3/12/2019,C_123-02,P_DMC-3315,6,SKU-0328-380,2,22
3/12/2019,C_123-03,P_JMP-6026,1,SKU-0239-915,4,40
3/12/2019,C_123-03,P_JMP-6026,2,SKU-0535-334,5,80
3/12/2019,C_123-04,P_NZK-2816,1,SKU-0350-145,3,15
3/12/2019,C_123-04,P_NZK-2816,2,SKU-0636-580,1,17
3/12/2019,C_123-04,P_NZK-2816,3,SKU-0573-546,3,48
3/12/2019,C_123-04,P_NZK-2816,4,SKU-0435-191,1,13
3/12/2019,C_123-04,P_NZK-2816,5,SKU-0529-794,5,25
3/12/2019,C_123-04,P_NZK-2816,6,SKU-0146-597,5,55
3/12/2019,C_123-04,P_NZK-2816,7,SKU-0501-836,2,12
3/12/2019,C_123-05,P_WAM-5495,1,SKU-0938-327,6,66
3/12/2019,C_123-05,P_WAM-5495,2,SKU-0951-234,2,12
3/12/2019,C_123-05,P_WAM-5495,3,SKU-0400-642,3,15
3/13/2019,C_133-01,P_MVH-7024,1,SKU-0848-918,3,42
3/13/2019,C_133-01,P_MVH-7024,2,SKU-0731-593,4,44
3/13/2019,C_133-01,P_MVH-7024,3,SKU-0178-778,5,60
3/13/2019,C_133-01,P_MVH-7024,4,SKU-0171-377,3,48
3/13/2019,C_133-02,P_EMX-6697,1,SKU-0134-443,3,57
3/13/2019,C_133-03,P_JQC-5452,1,SKU-0971-433,5,90
3/13/2019,C_133-03,P_JQC-5452,2,SKU-0339-926,5,35
3/13/2019,C_133-03,P_JQC-5452,3,SKU-0748-105,5,90
3/13/2019,C_133-04,P_LBF-8771,1,SKU-0502-629,5,40
3/13/2019,C_133-04,P_LBF-8771,2,SKU-0696-657,2,40
3/13/2019,C_133-04,P_LBF-8771,3,SKU-0270-375,6,48
3/13/2019,C_133-04,P_LBF-8771,4,SKU-0233-445,6,96
